item,itemLabel,startDate,endDate
Q4165546,Abdullah bin Faisal Al Saud,1950,1953
,Dr. Rashad bin Mahmoud Pharaon,1953,1960
,Dr. Hassan bin Yousef Nassief,1960,1961
,Dr. Hamid bin Mohammad Al Harsani,1961,1962
,Dr. Yousef Bin Yaqoub Al Hairi,1962,1966
,Hassan bin Abdullah Aal Alshaikh,1966,1970
,Dr. Jamil Bin Ibrahim Al-Hujailan,1970,1974
,Dr. Abdulaziz bin Abdullah Al Khuwaiter,1974,1975
,Dr. Hussain bin Abdulrazzaq Al Jazairy,1975,1982
,Dr. Ghazi bin Abdulrahman Al Qasabi,1982,1983
,Dr. Faisal bin Abdulaziz Al Hujailan,1983,1995
,Dr. Osama bin Abdulmageed Shobukshi,1995,2003
,Hamad bin Abdullah Al Manie,2003,2009
Q4666101,Abdullah bin Abdulaziz Al Rabeeah,2009,2014
Q12222219,Adel Fakeih,2014,2015
,Mohammed Al Hayaza,2015,
,Ahmed Al Khatib,2015,
,Mohamad Al ash Sheikh,2015,
Q6399442,Khalid Al Falih,2015,2016
Q7689265,Tawfig Al Rabiah,2016,2021
,Eng. Fahad A. AlJalajel,2021,
